RXCUI,NDC,SUPPRESS
312593,63629500701,N
312593,63629500702,N
312593,63629500703,N
312593,67046020907,N
312593,67046020914,N
312593,67046020915,N
312593,67046020920,N
312593,67046020921,N
312593,67046020928,N
312593,67046020930,N
312593,67046020960,N
312593,68084099601,N
312593,68084099611,N
312593,68788733501,N
312593,68788733503,N
312593,68788733506,N
312593,68788733509,N
312593,70518206500,N
312593,70518206501,N
312593,70518217700,N
312593,70954001910,N
312593,70954001920,N
312593,70954001930,N
312593,70954001940,N
312593,71335140101,N
312593,71335140102,N
312593,71335140103,N
312593,71335140104,N
312593,71335140105,N
312593,71335172401,N
312593,71335172402,N
312593,71335172403,N
312593,71335172404,N
312593,71335172405,N
312594,00093406801,N
312594,00093406810,N
312594,00378230201,N
312594,00378230210,N
312594,00904702161,N
312594,10135066701,N
312594,10135066710,N
312594,43063026030,N
312594,43353003560,N
312594,43353003580,N
312594,43353086860,N
312594,43353086880,N
312594,51079063101,N
312594,51079063120,N
312594,58864041630,N
312594,59762532001,N
312594,60429097201,N
312594,60429097210,N
312594,62559058101,N
312594,62559058110,N
312594,63629687301,N
312594,63629687302,N
312594,63629687303,N
312594,63629687304,N
312594,63629687305,N
312594,67046020807,N
312594,67046020814,N
312594,67046020815,N
312594,67046020820,N
312594,67046020821,N
312594,67046020828,N
312594,67046020830,N
312594,67046020860,N
312594,68084099701,N
312594,68084099711,N
312594,68788744701,N
312594,68788744703,N
312594,68788744706,N
312594,68788744709,N
312594,70518189500,N
312594,70518217800,N
312594,70954002010,N
312594,70954002020,N
312594,70954002030,N
312594,70954002040,N
312594,71335108501,N
312594,71335108502,N
312594,71335108503,N
312594,71335108504,N
312594,71335108505,N
312594,71335155601,N
312594,71335155602,N
312594,71335155603,N
312594,71335155604,N
312594,71335155605,N
312594,71610004660,N
312594,71610004680,N
312748,00093545798,N
312748,00378022677,N
312748,31722026890,N
312748,43547041109,N
312748,50090540000,N
312748,55111062290,N
312748,59762502001,N
312748,60505017300,N
312748,60505017301,N
312748,63187042530,N
312748,63187042560,N
312748,63187042590,N
312748,63187087430,N
312748,63187087460,N
312748,63187087490,N
312748,63629793401,N
312748,65862061810,N
312748,65862061830,N
312748,65862061855,N
312748,65862061878,N
312748,65862061890,N
312748,65862061899,N
312748,68001018805,N
312748,68180055703,N
312748,68180055709,N
312748,69097084105,N
312748,69097084115,N
312748,71205048430,N
312748,71205048460,N
312748,71205048490,N
312748,71335113401,N
312748,71335170701,N
312749,00093545898,N
312749,00378025477,N
312749,31722026990,N
312749,43547041209,N
312749,50090516500,N
312749,50090516501,N
312749,55111062390,N
312749,59762502101,N
312749,60505017400,N
312749,60505017401,N
312749,65862061910,N
312749,65862061919,N
312749,65862061930,N
312749,65862061978,N
312749,65862061990,N
312749,65862061999,N
312749,68001018705,N
312749,68084089925,N
312749,68084089995,N
312749,68180055803,N
312749,68180055809,N
312749,68788689401,N
312749,68788689403,N
312749,68788689406,N
312749,68788689409,N
312749,69097084205,N
312749,69097084215,N
312749,70934060230,N
312750,00093545698,N
312750,00378111777,N
312750,31722026790,N
312750,43547041009,N
312750,55111062190,N
312750,59762501901,N
312750,60505017200,N
312750,60505017201,N
312750,65862061710,N
312750,65862061730,N
312750,65862061755,N
312750,65862061778,N
312750,65862061790,N
312750,65862061799,N
312750,68001018905,N
312750,68180055609,N
312750,69097083905,N
312750,69097083915,N
313096,00378214601,N
313096,00378214605,N
313096,00603576321,N
313096,00603576328,N
313096,00603576330,N
313096,00603576332,N
313096,00615817805,N
313096,00615817830,N
313096,00615817839,N
313096,00781159901,N
313096,00781159905,N
313096,00781159910,N
313096,00904692761,N
313096,10544049990,N
313096,10544052330,N
313096,16714008401,N
313096,16714008402,N
313096,16714008403,N
313096,16729022501,N
313096,16729022516,N
313096,16729022517,N
313096,16729022519,N
313096,42708010130,N
313096,42708012630,N
313096,43063083201,N
313096,43063083230,N
313096,43063083260,N
313096,43063083290,N
313096,43353023960,N
313096,50090013600,N
313096,50090013601,N
313096,50090013606,N
313096,50090374700,N
313096,50090374701,N
313096,50090374706,N
313096,50268072611,N
313096,50268072615,N
313096,51079010301,N
313096,51079010320,N
313096,51655083852,N
313096,53002472000,N
313096,53489014301,N
313096,53489014305,N
313096,53489014310,N
313096,53746051101,N
313096,53746051105,N
313096,53746051110,N
313096,53746051130,N
313096,53746051160,N
313096,53746051190,N
313096,55154149500,N
313096,55154551700,N
313096,55700030530,N
313096,55700071330,N
313096,55700071390,N
313096,55887082130,N
313096,58864067328,N
313096,59746021601,N
313096,59746021605,N
313096,59746021610,N
313096,59762501101,N
313096,59762501102,N
313096,60687046501,N
313096,60687046511,N
313096,60760077190,N
313096,60760098130,N
313096,61919077230,N
313096,63187063430,N
313096,63187063460,N
313096,63187063490,N
313096,63187084103,N
313096,63187084130,N
313096,63187084160,N
313096,63187084190,N
313096,63629106101,N
313096,63629106201,N
313096,63629106301,N
313096,63629106401,N
313096,63629106402,N
313096,63629106403,N
313096,63629183001,N
313096,63629183002,N
313096,63629183003,N
313096,63629183004,N
313096,63629183005,N
313096,63629183006,N
313096,63629243701,N
313096,63629853901,N
313096,63739054404,N
313096,63739054410,N
313096,65162051103,N
313096,65162051106,N
313096,65162051109,N
313096,65162051110,N
313096,65162051111,N
313096,65162051150,N
313096,65162051160,N
313096,66267047630,N
313096,67296110003,N
313096,67296140303,N
313096,67296169203,N
313096,67544031009,N
313096,67544031015,N
313096,67544031030,N
313096,67544031045,N
313096,67544031053,N
313096,67544031060,N
313096,67544031080,N
313096,68084020601,N
313096,68084020611,N
313096,68382066001,N
313096,68382066005,N
313096,68382066006,N
313096,68382066010,N
313096,68382066016,N
313096,68382066030,N
313096,68788729703,N
313096,68788729706,N
313096,68788729709,N
313096,69584085210,N
313096,69584085250,N
313096,69584085290,N
313096,69584085292,N
313096,70518045500,N
313096,70518045501,N
313096,70518045502,N
313096,70518131400,N
313096,70518131401,N
313096,70518131402,N
313096,70518131403,N
313096,70518131404,N
313096,70518238500,N
313096,70518238501,N
313096,70518246100,N
313096,70518246101,N
313096,70518246102,N
313096,70518258900,N
313096,70518258901,N
313096,70771102700,N
313096,70771102701,N
313096,70771102703,N
313096,70771102704,N
313096,70771102705,N
313096,70771102709,N
313096,70934025630,N
313096,70934025690,N
313096,71205014630,N
313096,71205014660,N
313096,71205014690,N
313096,71335005301,N
313096,71335005302,N
313096,71335005303,N
313096,71335005304,N
313096,71335005305,N
313096,71335005306,N
313096,71335160401,N
313096,71335160402,N
313096,71335160403,N
313096,71335160404,N
313096,71335160405,N
313096,71335160406,N
313096,71610010260,N
313096,76420006230,N
313215,00378226001,N
313215,00781205101,N
313215,00781205105,N
313215,00904612661,N
313215,23155073501,N
313215,23155073510,N
313215,24689079201,N
313215,24689079210,N
313215,42291082010,N
313215,50090065700,N
313215,50090065701,N
313215,50268076411,N
313215,50268076415,N
313215,51079093601,N
313215,51079093620,N
313215,52959082805,N
313215,52959082860,N
313215,53002125000,N
313215,53002125003,N
313215,55700075090,N
313215,58864064860,N
313215,58864064890,N
313215,59746038306,N
313215,59746038309,N
313215,59746038310,N
313215,59746038390,N
313215,60505011500,N
313215,60505011505,N
313215,63629452501,N
313215,63629452502,N
313215,63629452503,N
313215,63629452504,N
313215,63629452505,N
313215,63629452506,N
313215,67296126403,N
313215,67544015630,N
313215,67544058130,N
313215,67544058153,N
313215,67544058160,N
313215,68788981701,N
313215,68788981703,N
313215,68788981706,N
313215,68788981709,N
313215,70518034200,N
313215,71335078701,N
313215,71335078702,N
313215,71335078703,N
313215,71335078704,N
313215,71335078705,N
313215,71335078706,N
313215,71610047860,N
313215,76519116903,N
313215,76519116906,N
313217,00378226401,N
313217,00781205201,N
313217,00781205205,N
313217,00904612761,N
313217,23155073601,N
313217,23155073610,N
313217,24689085501,N
313217,24689085510,N
313217,35356096230,N
313217,35356096260,N
313217,35356096290,N
313217,42291082110,N
313217,50090262300,N
313217,50090262301,N
313217,50268076511,N
313217,50268076515,N
313217,50505011600,N
313217,51079093701,N
313217,51079093720,N
313217,51655067552,N
313217,53002172600,N
313217,53002172603,N
313217,55887051201,N
313217,58864046330,N
313217,59746038406,N
313217,59746038409,N
313217,59746038410,N
313217,59746038490,N
313217,60505011600,N
313217,60505011605,N
313217,60505011607,N
313217,65084037214,N
313217,65084037218,N
313217,65084037220,N
313217,65084037232,N
313217,65084037236,N
313217,66267038990,N
313217,67544056230,N
313217,67544056253,N
313217,67544056260,N
313217,67544056270,N
313217,67544056280,N
313217,67544056292,N
313217,67544056294,N
313217,68788981601,N
313217,68788981603,N
313217,68788981606,N
313217,68788981609,N
313217,70518007400,N
313217,70518007401,N
313217,70934055230,N
313217,71610051030,N
313217,71610051053,N
313217,71610051060,N
313217,71610051070,N
313217,71610051080,N
313217,71610051092,N
313217,71610051094,N
313219,00378226801,N
313219,00781205301,N
313219,00781205305,N
313219,00904612861,N
313219,23155073701,N
313219,23155073710,N
313219,24689088201,N
313219,24689088210,N
313219,42291082210,N
313219,49999022700,N
313219,49999022730,N
313219,49999022760,N
313219,49999022790,N
313219,50090194300,N
313219,50090194301,N
313219,50268076611,N
313219,50268076615,N
313219,51079093801,N
313219,51079093820,N
313219,51655067652,N
313219,52959082930,N
313219,52959082960,N
313219,53002172700,N
313219,53002172703,N
313219,58864071930,N
313219,58864071990,N
313219,59746038506,N
313219,59746038509,N
313219,59746038510,N
313219,59746038590,N
313219,60505011700,N
313219,60505011705,N
313219,60505011707,N
313219,60760031690,N
313219,63187045690,N
313219,63629141401,N
313219,63629141402,N
313219,63629141403,N
313219,63629141404,N
313219,65084040714,N
313219,65084040718,N
313219,65084040732,N
313219,66267032530,N
313219,67544008430,N
313219,67544008460,N
313219,67544008480,N
313219,67544056330,N
313219,67544056353,N
313219,67544056360,N
313219,67544056380,N
313219,68788981501,N
313219,68788981503,N
313219,68788981506,N
313219,68788981509,N
313219,70518187500,N
313219,71610050360,N
313219,71610050380,N
313988,00054429925,N
313988,00054429931,N
313988,00054829925,N
313988,00172290760,N
313988,00172290780,N
313988,00378021601,N
313988,00378021610,N
313988,00378021693,N
313988,00615793805,N
313988,00615793807,N
313988,00615793814,N
313988,00615793828,N
313988,00615793830,N
313988,00615793839,N
313988,00615836905,N
313988,00615836930,N
313988,00615836939,N
313988,00781196601,N
313988,00781196610,N
313988,10544058430,N
313988,10544058490,N
313988,12634053300,N
313988,12634053301,N
313988,12634053309,N
313988,12634053312,N
313988,12634053318,N
313988,12634053340,N
313988,12634053342,N
313988,12634053345,N
313988,12634053350,N
313988,12634053352,N
313988,12634053354,N
313988,12634053357,N
313988,12634053359,N
313988,12634053360,N
313988,12634053361,N
313988,12634053363,N
313988,12634053366,N
313988,12634053367,N
313988,12634053369,N
313988,12634053371,N
313988,12634053374,N
313988,12634053378,N
313988,12634053379,N
313988,12634053380,N
313988,12634053381,N
313988,12634053382,N
313988,12634053384,N
313988,12634053385,N
313988,12634053390,N
313988,12634053391,N
313988,12634053392,N
313988,12634053393,N
313988,12634053394,N
313988,12634053395,N
313988,12634053396,N
313988,12634053397,N
313988,12634053398,N
313988,12634053399,N
313988,33358015030,N
313988,33358015040,N
313988,42708012330,N
313988,43063007501,N
313988,43063007504,N
313988,43063007510,N
313988,43063007514,N
313988,43063007530,N
313988,43063007560,N
313988,43063007590,N
313988,43063071601,N
313988,43063071630,N
313988,43063071660,N
313988,43063071690,N
313988,43353001830,N
313988,43353001845,N
313988,43353001853,N
313988,43353001860,N
313988,43353001880,N
313988,43353006909,N
313988,43353006930,N
313988,43353006945,N
313988,43353006953,N
313988,43353006960,N
313988,43353006980,N
313988,43353022130,N
313988,43353022145,N
313988,43353022153,N
313988,43353022160,N
313988,43353022180,N
313988,43353022192,N
313988,43353022194,N
313988,43353034130,N
313988,43353034145,N
313988,43353034153,N
313988,43353034160,N
313988,43353034180,N
313988,43547040210,N
313988,43547040211,N
313988,43547040251,N
313988,50090333900,N
313988,50090333901,N
313988,50090333903,N
313988,50090333909,N
313988,50090345501,N
313988,50090410900,N
313988,50090411100,N
313988,50436384101,N
313988,50742010501,N
313988,50742010510,N
313988,51079007301,N
313988,51079007320,N
313988,51079007330,N
313988,51079007356,N
313988,51407011401,N
313988,51407011410,N
313988,51407011451,N
313988,51407011490,N
313988,52959075100,N
313988,52959075107,N
313988,52959075115,N
313988,52959075130,N
313988,53002430000,N
313988,53002430003,N
313988,53808110901,N
313988,55154554000,N
313988,55154633000,N
313988,55289011801,N
313988,55289011804,N
313988,55289011814,N
313988,55289011830,N
313988,55289011860,N
313988,55289011890,N
313988,55700045230,N
313988,55700045290,N
313988,58864022130,N
313988,60346048710,N
313988,60760021790,N
313988,60760062590,N
313988,60760070890,N
313988,61919025530,N
313988,61919025590,N
313988,61919028490,N
313988,63187009730,N
313988,63187050630,N
313988,63187050660,N
313988,63187050690,N
313988,63187079030,N
313988,63187079060,N
313988,63187079090,N
313988,63304062501,N
313988,63304062510,N
313988,63629121601,N
313988,63629121701,N
313988,63629143401,N
313988,63629143402,N
313988,63629143403,N
313988,63629143404,N
313988,63629143405,N
313988,63629143406,N
313988,63629143407,N
313988,63629805801,N
313988,63874035801,N
313988,63874035802,N
313988,63874035810,N
313988,63874035812,N
313988,63874035814,N
313988,63874035815,N
313988,63874035820,N
313988,63874035821,N
313988,63874035824,N
313988,63874035825,N
313988,63874035828,N
313988,63874035830,N
313988,63874035860,N
313988,63874035890,N
313988,64125011701,N
313988,64125011710,N
313988,66267009830,N
313988,66267009860,N
313988,66267009890,N
313988,66336048730,N
313988,67046021907,N
313988,67046021914,N
313988,67046021915,N
313988,67046021920,N
313988,67046021921,N
313988,67046021928,N
313988,67046021930,N
313988,67046021960,N
313988,67544007530,N
313988,67544007545,N
313988,67544007553,N
313988,67544007560,N
313988,67544007580,N
313988,67544007592,N
313988,67544007594,N
313988,67544066645,N
313988,67544066660,N
313988,68071180901,N
313988,68071232501,N
313988,68071236001,N
313988,68071402201,N
313988,68071444501,N
313988,68071444502,N
313988,68071444503,N
313988,68071444504,N
313988,68071444506,N
313988,68071444508,N
313988,68071444509,N
313988,68071452201,N
313988,68084001601,N
313988,68084001611,N
313988,68788678401,N
313988,68788678403,N
313988,68788678406,N
313988,68788678409,N
313988,68788735401,N
313988,68788735403,N
313988,68788735406,N
313988,68788735409,N
313988,69315011701,N
313988,69315011710,N
313988,70518025101,N
313988,70518025102,N
313988,70518025103,N
313988,70518025104,N
313988,70934043930,N
313988,70934073790,N
313988,71335039701,N
313988,71335039702,N
313988,71335039703,N
313988,71335039704,N
313988,71335039705,N
313988,71335039706,N
313988,71335039707,N
313988,71335039708,N
313988,71335039709,N
313988,71335084201,N
313988,71335084202,N
313988,71335084203,N
313988,71335084204,N
313988,71335084205,N
313988,71335084206,N
313988,71335084207,N
313988,71335084208,N
313988,71335084209,N
313988,71610004930,N
313988,71610004945,N
313988,71610004953,N
313988,71610004960,N
